date,close
01-Jan-21,3519.0
02-Jan-21,2123.0
03-Jan-21,1210.0
04-Jan-21,1404.0
05-Jan-21,1479.0
06-Jan-21,1613.0
07-Jan-21,1317.0
08-Jan-21,2130.0
09-Jan-21,1942.0
10-Jan-21,1814.0
11-Jan-21,1270.0
12-Jan-21,1661.0
13-Jan-21,2390.0
14-Jan-21,2731.0
15-Jan-21,2461.0
16-Jan-21,3357.0
17-Jan-21,1991.0
18-Jan-21,2010.0
19-Jan-21,1627.0
20-Jan-21,2171.0
21-Jan-21,2213.0
22-Jan-21,2265.0
23-Jan-21,2205.0
24-Jan-21,2370.0
25-Jan-21,1826.0
26-Jan-21,3043.0
27-Jan-21,2240.0
28-Jan-21,1360.0
29-Jan-21,2928.0
30-Jan-21,6280.0
31-Jan-21,8319.0
01-Feb-21,5596.0
02-Feb-21,3709.0
03-Feb-21,2367.0
04-Feb-21,1924.0
05-Feb-21,1542.0
06-Feb-21,2931.0
07-Feb-21,2468.0
08-Feb-21,1634.0
09-Feb-21,1483.0
10-Feb-21,1073.0
11-Feb-21,3586.0
12-Feb-21,2974.0
13-Feb-21,3137.0
14-Feb-21,3868.0
15-Feb-21,3442.0
16-Feb-21,4696.0
17-Feb-21,4079.0
18-Feb-21,3553.0
19-Feb-21,3414.0
20-Feb-21,3269.0
21-Feb-21,5949.0
22-Feb-21,3649.0
23-Feb-21,2454.0
24-Feb-21,5321.0
25-Feb-21,5554.0
26-Feb-21,8318.0
27-Feb-21,11455.0
28-Feb-21,6421.0
01-Mar-21,13315.0
02-Mar-21,9251.0
03-Mar-21,6671.0
04-Mar-21,6550.0
05-Mar-21,7814.0
06-Mar-21,6867.0
07-Mar-21,9507.0
08-Mar-21,9177.0
09-Mar-21,8219.0
10-Mar-21,11687.0
11-Mar-21,7791.0
12-Mar-21,7220.0
13-Mar-21,11088.0
14-Mar-21,8888.0
15-Mar-21,7356.0
16-Mar-21,8939.0
17-Mar-21,9780.0
18-Mar-21,9340.0
19-Mar-21,10402.0
20-Mar-21,8832.0
21-Mar-21,13567.0
22-Mar-21,7403.0
23-Mar-21,6899.0
24-Mar-21,5366.0
25-Mar-21,4766.0
26-Mar-21,7778.0
27-Mar-21,7276.0
28-Mar-21,6557.0
29-Mar-21,5956.0
30-Mar-21,5164.0
31-Mar-21,4546.0
01-Apr-21,4339.0
02-Apr-21,3689.0
03-Apr-21,4357.0
04-Apr-21,5986.0
05-Apr-21,4994.0
06-Apr-21,4668.0
07-Apr-21,7905.0
08-Apr-21,6031.0
09-Apr-21,5795.0
10-Apr-21,6620.0
11-Apr-21,6996.0
12-Apr-21,5372.0
13-Apr-21,5441.0
14-Apr-21,7253.0
15-Apr-21,5042.0
16-Apr-21,5227.0
17-Apr-21,4976.0
18-Apr-21,4661.0
19-Apr-21,3742.0
20-Apr-21,2497.0
21-Apr-21,3983.0
22-Apr-21,4747.0
23-Apr-21,5721.0
24-Apr-21,5188.0
25-Apr-21,5623.0
26-Apr-21,5844.0
27-Apr-21,7268.0
28-Apr-21,5968.0
29-Apr-21,5298.0
30-Apr-21,6678.0
01-May-21,16639.0
02-May-21,6060.0
03-May-21,14685.0
04-May-21,6681.0
05-May-21,4659.0
06-May-21,4709.0
07-May-21,4276.0
08-May-21,2568.0
09-May-21,3379.0
10-May-21,1361.0
11-May-21,1567.0
12-May-21,4203.0
13-May-21,3955.0
14-May-21,5622.0
15-May-21,4540.0
16-May-21,4136.0
17-May-21,3201.0
18-May-21,3599.0
19-May-21,2341.0
20-May-21,4737.0
21-May-21,4407.0
22-May-21,5519.0
23-May-21,3082.0
24-May-21,3967.0
25-May-21,4022.0
26-May-21,4122.0
27-May-21,6294.0
28-May-21,4497.0
29-May-21,4281.0
30-May-21,4414.0
31-May-21,4427.0
01-Jun-21,5206.0
02-Jun-21,3969.0
03-Jun-21,3989.0
04-Jun-21,4308.0
05-Jun-21,4488.0
06-Jun-21,4467.0
07-Jun-21,4594.0
08-Jun-21,4780.0
09-Jun-21,5679.0
10-Jun-21,6500.0
11-Jun-21,13428.0
12-Jun-21,4401.0
13-Jun-21,4573.0
14-Jun-21,6049.0
15-Jun-21,13941.0
16-Jun-21,7120.0
17-Jun-21,5758.0
18-Jun-21,17950.0
19-Jun-21,17653.0
20-Jun-21,21534.0
21-Jun-21,21412.0
22-Jun-21,6113.0
23-Jun-21,7522.0
24-Jun-21,10292.0
25-Jun-21,15374.0
26-Jun-21,11450.0
27-Jun-21,26997.0
28-Jun-21,12200.0
29-Jun-21,10004.0
30-Jun-21,44062.0
01-Jul-21,24127.0
02-Jul-21,11863.0
03-Jul-21,8797.0
04-Jul-21,9493.0
05-Jul-21,9717.0
06-Jul-21,8865.0
07-Jul-21,13896.0
08-Jul-21,20912.0
09-Jul-21,13771.0
10-Jul-21,13542.0
11-Jul-21,15702.0
12-Jul-21,12563.0
13-Jul-21,18811.0
14-Jul-21,14138.0
15-Jul-21,18252.0
16-Jul-21,19716.0
17-Jul-21,21267.0
18-Jul-21,17017.0
19-Jul-21,13754.0
20-Jul-21,21420.0
21-Jul-21,14549.0
22-Jul-21,9253.0
23-Jul-21,8844.0
24-Jul-21,7024.0
25-Jul-21,7410.0
26-Jul-21,9137.0
27-Jul-21,8539.0
28-Jul-21,7244.0
29-Jul-21,5861.0
30-Jul-21,6110.0
31-Jul-21,11744.0
01-Aug-21,13645.0
02-Aug-21,16694.0
03-Aug-21,18973.0
04-Aug-21,21331.0
05-Aug-21,26909.0
06-Aug-21,29402.0
07-Aug-21,53276.0
08-Aug-21,65236.0
09-Aug-21,82064.0
10-Aug-21,79223.0
11-Aug-21,56014.0
12-Aug-21,44149.0
13-Aug-21,62844.0
14-Aug-21,42578.0
15-Aug-21,62632.0
16-Aug-21,54466.0
17-Aug-21,30314.0
18-Aug-21,20770.0
19-Aug-21,24837.0
20-Aug-21,26195.0
21-Aug-21,26776.0
22-Aug-21,31844.0
23-Aug-21,34576.0
24-Aug-21,42202.0
25-Aug-21,46876.0
26-Aug-21,40384.0
27-Aug-21,60409.0
28-Aug-21,48395.0
29-Aug-21,57826.0
30-Aug-21,49750.0
31-Aug-21,59261.0
01-Sep-21,46294.0
02-Sep-21,19741.0
03-Sep-21,19293.0
04-Sep-21,30562.0
05-Sep-21,37470.0
06-Sep-21,28651.0
07-Sep-21,13333.0
08-Sep-21,21028.0
09-Sep-21,17584.0
10-Sep-21,15019.0
11-Sep-21,18284.0
12-Sep-21,21837.0
13-Sep-21,15033.0
14-Sep-21,12555.0
15-Sep-21,24570.0
16-Sep-21,20663.0
17-Sep-21,19871.0
18-Sep-21,25037.0
19-Sep-21,11898.0
20-Sep-21,17532.0
21-Sep-21,24360.0
22-Sep-21,11515.0
23-Sep-21,19400.0
24-Sep-21,39183.0
25-Sep-21,51855.0
26-Sep-21,48119.0
27-Sep-21,63076.0
28-Sep-21,41912.0
29-Sep-21,48830.0
30-Sep-21,69618.0
01-Oct-21,46091.0
02-Oct-21,43619.0
03-Oct-21,47622.0
04-Oct-21,82752.0
05-Oct-21,53013.0
06-Oct-21,29032.0
07-Oct-21,49852.0
08-Oct-21,68848.0
09-Oct-21,35045.0
10-Oct-21,38868.0
11-Oct-21,25927.0
12-Oct-21,27460.0
13-Oct-21,19692.0
14-Oct-21,22970.0
15-Oct-21,19200.0
16-Oct-21,16548.0
17-Oct-21,18814.0
18-Oct-21,77182.0
19-Oct-21,161732.0
20-Oct-21,108922.0
21-Oct-21,49600.0
22-Oct-21,42603.0
23-Oct-21,122089.0
24-Oct-21,117308.0
25-Oct-21,40139.0
26-Oct-21,31365.0
27-Oct-21,139986.0
28-Oct-21,30097.0
29-Oct-21,27190.0
30-Oct-21,53294.0
31-Oct-21,53472.0
01-Nov-21,13646.0
02-Nov-21,67388.0
03-Nov-21,23465.0
04-Nov-21,13108.0
05-Nov-21,12475.0
06-Nov-21,118288.0
07-Nov-21,44347.0
08-Nov-21,59264.0
09-Nov-21,50879.0
10-Nov-21,44822.0
11-Nov-21,13935.0